State/UT,District,Market,Commodity Group,Commodity,Variety,Grade,Min Price,Max Price,Modal Price,Price Unit,Price Date
Gujarat,Amreli,APMC Bagasara,Cereals,Wheat,Lokwan Gujrat,FAQ,"2,250.00","2,425.00","2,337.00",Rs./Quintal,2022-08-04
Gujarat,Amreli,Dhari APMC,Cereals,Wheat,Lokwan Gujrat,FAQ,"2,450.00","2,450.00","2,450.00",Rs./Quintal,2022-08-04
Gujarat,Amreli,Rajula APMC,Cereals,Wheat,PISSI,FAQ,"2,310.00","2,625.00","2,468.00",Rs./Quintal,2022-08-04
Gujarat,Amreli,Savarkundla APMC,Cereals,Wheat,Bansi,FAQ,"2,250.00","2,550.00","2,400.00",Rs./Quintal,2022-08-04
Gujarat,Amreli,The Agricultural Produce Market Committee-Amreli,Cereals,Wheat,Rajasthan Tukdi,FAQ,"2,000.00","2,590.00","2,440.00",Rs./Quintal,2022-08-04
Gujarat,Banaskanth,Amirgadh APMC,Cereals,Wheat,147 Average,FAQ,"2,250.00","2,740.00","2,400.00",Rs./Quintal,2022-08-04
Gujarat,Banaskanth,Deesa APMC,Cereals,Wheat,Other,FAQ,"2,155.00","2,305.00","2,250.00",Rs./Quintal,2022-08-04
Gujarat,Banaskanth,Deesa(Bhildi) APMC,Cereals,Wheat,Other,FAQ,"2,200.00","2,360.00","2,250.00",Rs./Quintal,2022-08-04
Gujarat,Banaskanth,Dhanera APMC,Cereals,Wheat,Other,FAQ,"2,705.00","2,705.00","2,705.00",Rs./Quintal,2022-08-04
Gujarat,Banaskanth,Palanpur APMC,Cereals,Wheat,Other,FAQ,"2,300.00","2,400.00","2,350.00",Rs./Quintal,2022-08-04
Gujarat,Banaskanth,Thara APMC,Cereals,Wheat,Other,FAQ,"2,225.00","2,300.00","2,262.50",Rs./Quintal,2022-08-04
Gujarat,Banaskanth,Thara(Shihori) APMC,Cereals,Wheat,Other,FAQ,"2,080.00","2,310.00","2,195.00",Rs./Quintal,2022-08-04
Gujarat,Banaskanth,Vadgam APMC,Cereals,Wheat,Lokwan Gujrat,FAQ,"2,275.00","2,285.00","2,280.00",Rs./Quintal,2022-08-04
Gujarat,Bharuch,Jambusar APMC,Cereals,Wheat,Other,FAQ,"2,000.00","2,400.00","2,200.00",Rs./Quintal,2022-08-04
Gujarat,Bhavnagar,Bhavnagar APMC,Cereals,Wheat,Local,FAQ,"2,200.00","2,600.00","2,400.00",Rs./Quintal,2022-08-04
Gujarat,Bhavnagar,Mahuva(Station Road) APMC,Cereals,Wheat,Kalyan,FAQ,"2,050.00","2,935.00","2,495.00",Rs./Quintal,2022-08-04
Gujarat,Dahod,Dahod APMC,Cereals,Wheat,147 Average,FAQ,"2,450.00","2,575.00","2,525.00",Rs./Quintal,2022-08-04
Gujarat,Dahod,Dahod APMC,Cereals,Wheat,Lokwan,FAQ,"2,450.00","2,575.00","2,525.00",Rs./Quintal,2022-08-04
Gujarat,Dahod,Limkheda APMC,Cereals,Wheat,Other,FAQ,"2,190.00","2,420.00","2,305.00",Rs./Quintal,2022-08-04
Gujarat,Gandhinagar,Dehgam APMC,Cereals,Wheat,Other,FAQ,"2,345.00","2,385.00","2,365.00",Rs./Quintal,2022-08-04
Gujarat,Gandhinagar,Dehgam(Rekhiyal) APMC,Cereals,Wheat,Other,FAQ,"2,100.00","2,250.00","2,175.00",Rs./Quintal,2022-08-04
Gujarat,Gandhinagar,Kalol APMC,Cereals,Wheat,Other,FAQ,"2,310.00","2,450.00","2,400.00",Rs./Quintal,2022-08-04
Gujarat,Gandhinagar,Mansa APMC,Cereals,Wheat,Medium,FAQ,"2,250.00","2,500.00","2,325.00",Rs./Quintal,2022-08-04
Gujarat,Jamnagar,Dhrol APMC,Cereals,Wheat,Other,FAQ,"2,030.00","2,390.00","2,210.00",Rs./Quintal,2022-08-04
Gujarat,Junagarh,Bhesan APMC,Cereals,Wheat,Other,FAQ,"1,900.00","2,315.00","2,100.00",Rs./Quintal,2022-08-04
Gujarat,Junagarh,Junagadh APMC,Cereals,Wheat,Lokwan,FAQ,"2,000.00","2,510.00","2,300.00",Rs./Quintal,2022-08-04
Gujarat,Junagarh,Mangrol APMC,Cereals,Wheat,Rajasthan Tukdi,FAQ,"2,400.00","2,500.00","2,450.00",Rs./Quintal,2022-08-04
Gujarat,Junagarh,Visavadar APMC,Cereals,Wheat,Lokwan Gujrat,FAQ,"1,900.00","2,500.00","2,200.00",Rs./Quintal,2022-08-04
Gujarat,Kheda,Kapadvanj APMC,Cereals,Wheat,Other,FAQ,"2,000.00","2,300.00","2,150.00",Rs./Quintal,2022-08-04
Gujarat,Mehsana,Becharaji APMC,Cereals,Wheat,Other,FAQ,"2,200.00","2,400.00","2,300.00",Rs./Quintal,2022-08-04
Gujarat,Mehsana,Kadi APMC,Cereals,Wheat,Deshi,FAQ,"2,230.00","2,755.00","2,500.00",Rs./Quintal,2022-08-04
Gujarat,Mehsana,Mehsana APMC,Cereals,Wheat,Local,FAQ,"2,250.00","2,550.00","2,400.00",Rs./Quintal,2022-08-04
Gujarat,Mehsana,Vijapur APMC,Cereals,Wheat,Other,FAQ,"2,275.00","2,595.00","2,400.00",Rs./Quintal,2022-08-04
Gujarat,Mehsana,Vijapur(Kukarvada) APMC,Cereals,Wheat,Other,FAQ,"2,250.00","2,475.00","2,400.00",Rs./Quintal,2022-08-04
Gujarat,Mehsana,Visnagar APMC,Cereals,Wheat,Other,FAQ,"2,215.00","2,470.00","2,342.00",Rs./Quintal,2022-08-04
Gujarat,Morbi,APMC HALVAD,Cereals,Wheat,Other,FAQ,"2,250.00","2,555.00","2,500.00",Rs./Quintal,2022-08-04
Gujarat,Morbi,Morbi APMC,Cereals,Wheat,Local,FAQ,"2,170.00","2,540.00","2,355.00",Rs./Quintal,2022-08-04
Gujarat,Morbi,Vankaner APMC,Cereals,Wheat,Other,FAQ,"2,200.00","2,430.00","2,335.00",Rs./Quintal,2022-08-04
Gujarat,Panchmahals,Godhra Kakanpur APMC,Cereals,Wheat,Medium,FAQ,"2,200.00","2,300.00","2,250.00",Rs./Quintal,2022-08-04
Gujarat,Panchmahals,Morva Hafad APMC,Cereals,Wheat,Deshi,FAQ,"2,000.00","2,200.00","2,100.00",Rs./Quintal,2022-08-04
Gujarat,Patan,Patan APMC,Cereals,Wheat,Other,FAQ,"2,275.00","2,505.00","2,390.00",Rs./Quintal,2022-08-04
Gujarat,Patan,Siddhpur APMC,Cereals,Wheat,Hybrid,FAQ,"2,250.00","2,520.00","2,385.00",Rs./Quintal,2022-08-04
Gujarat,Porbandar,Porbandar APMC,Cereals,Wheat,Lokwan,FAQ,"2,045.00","2,055.00","2,050.00",Rs./Quintal,2022-08-04
Gujarat,Rajkot,Dhoraji APMC,Cereals,Wheat,Lokwan,FAQ,"2,055.00","2,365.00","2,310.00",Rs./Quintal,2022-08-04
Gujarat,Rajkot,Jetpur(Dist.Rajkot) APMC,Cereals,Wheat,Lokwan,FAQ,"2,205.00","2,455.00","2,405.00",Rs./Quintal,2022-08-04
Gujarat,Rajkot,Jetpur(Dist.Rajkot) APMC,Cereals,Wheat,Other,FAQ,"2,255.00","2,525.00","2,475.00",Rs./Quintal,2022-08-04
Gujarat,Rajkot,Rajkot APMC,Cereals,Wheat,Lokwan,FAQ,"2,175.00","2,400.00","2,325.00",Rs./Quintal,2022-08-04
Gujarat,Rajkot,Rajkot APMC,Cereals,Wheat,Sharbati,FAQ,"2,250.00","2,575.00","2,425.00",Rs./Quintal,2022-08-04
Gujarat,Sabarkantha,Bhiloda APMC,Cereals,Wheat,Other,FAQ,"2,200.00","2,400.00","2,300.00",Rs./Quintal,2022-08-04
Gujarat,Sabarkantha,Dhansura APMC,Cereals,Wheat,Milbar,FAQ,"2,100.00","2,400.00","2,300.00",Rs./Quintal,2022-08-04
Gujarat,Sabarkantha,Himatnagar APMC,Cereals,Wheat,Sonalika,FAQ,"2,150.00","2,525.00","2,338.00",Rs./Quintal,2022-08-04
Gujarat,Sabarkantha,Modasa APMC,Cereals,Wheat,Lokwan Gujrat,FAQ,"2,200.00","2,400.00","2,300.00",Rs./Quintal,2022-08-04
Gujarat,Sabarkantha,Modasa(Tintoi) APMC,Cereals,Wheat,Lokwan,FAQ,"2,100.00","2,300.00","2,200.00",Rs./Quintal,2022-08-04
Gujarat,Sabarkantha,Talod APMC,Cereals,Wheat,Other,FAQ,"2,275.00","2,470.00","2,372.00",Rs./Quintal,2022-08-04
Gujarat,Amreli,APMC Bagasara,Cereals,Wheat,Lokwan Gujrat,FAQ,"2,125.00","2,350.00","2,237.00",Rs./Quintal,2022-08-05
Gujarat,Amreli,Rajula APMC,Cereals,Wheat,PISSI,FAQ,"2,405.00","2,880.00","2,643.00",Rs./Quintal,2022-08-05
Gujarat,Amreli,Savarkundla APMC,Cereals,Wheat,Bansi,FAQ,"2,250.00","2,810.00","2,530.00",Rs./Quintal,2022-08-05
Gujarat,Amreli,The Agricultural Produce Market Committee-Amreli,Cereals,Wheat,Lokwan,FAQ,"2,350.00","2,455.00","2,425.00",Rs./Quintal,2022-08-05
Gujarat,Amreli,The Agricultural Produce Market Committee-Amreli,Cereals,Wheat,Rajasthan Tukdi,FAQ,"2,180.00","2,670.00","2,325.00",Rs./Quintal,2022-08-05
Gujarat,Banaskanth,Deesa APMC,Cereals,Wheat,Other,FAQ,"2,125.00","2,191.25","2,150.00",Rs./Quintal,2022-08-05
Gujarat,Banaskanth,Palanpur APMC,Cereals,Wheat,Other,FAQ,"2,225.00","2,300.00","2,262.00",Rs./Quintal,2022-08-05
Gujarat,Banaskanth,Thara APMC,Cereals,Wheat,Other,FAQ,"2,230.00","2,400.00","2,315.00",Rs./Quintal,2022-08-05
Gujarat,Banaskanth,Thara(Shihori) APMC,Cereals,Wheat,Other,FAQ,"2,100.00","2,225.00","2,162.50",Rs./Quintal,2022-08-05
Gujarat,Bharuch,Jambusar APMC,Cereals,Wheat,Other,FAQ,"1,800.00","2,200.00","2,000.00",Rs./Quintal,2022-08-05
Gujarat,Bhavnagar,Bhavnagar APMC,Cereals,Wheat,Local,FAQ,"2,300.00","2,530.00","2,400.00",Rs./Quintal,2022-08-05
Gujarat,Bhavnagar,Mahuva(Station Road) APMC,Cereals,Wheat,Kalyan,FAQ,"1,950.00","2,820.00","2,385.00",Rs./Quintal,2022-08-05
Gujarat,Dahod,Dahod APMC,Cereals,Wheat,147 Average,FAQ,"2,450.00","2,575.00","2,525.00",Rs./Quintal,2022-08-05
Gujarat,Dahod,Dahod APMC,Cereals,Wheat,Lokwan,FAQ,"2,450.00","2,575.00","2,525.00",Rs./Quintal,2022-08-05
Gujarat,Dahod,Limkheda APMC,Cereals,Wheat,Other,FAQ,"2,190.00","2,530.00","2,370.00",Rs./Quintal,2022-08-05
Gujarat,Gandhinagar,Dehgam APMC,Cereals,Wheat,Other,FAQ,"2,515.00","2,530.00","2,522.00",Rs./Quintal,2022-08-05
Gujarat,Gandhinagar,Dehgam(Rekhiyal) APMC,Cereals,Wheat,Other,FAQ,"2,125.00","2,350.00","2,237.00",Rs./Quintal,2022-08-05
Gujarat,Gandhinagar,Kalol APMC,Cereals,Wheat,Other,FAQ,"2,350.00","2,462.00","2,400.00",Rs./Quintal,2022-08-05
Gujarat,Gandhinagar,Mansa APMC,Cereals,Wheat,Medium,FAQ,"2,275.00","2,595.00","2,450.00",Rs./Quintal,2022-08-05
Gujarat,Gir Somnath,Kodinar APMC,Cereals,Wheat,Medium Fine,FAQ,"2,055.00","2,640.00","2,375.00",Rs./Quintal,2022-08-05
Gujarat,Jamnagar,Dhrol APMC,Cereals,Wheat,Other,FAQ,"1,900.00","2,425.00","2,165.00",Rs./Quintal,2022-08-05
Gujarat,Junagarh,Junagadh APMC,Cereals,Wheat,Lokwan,FAQ,"2,000.00","2,545.00","2,300.00",Rs./Quintal,2022-08-05
Gujarat,Junagarh,Mangrol APMC,Cereals,Wheat,Lok-1,FAQ,"2,400.00","2,450.00","2,430.00",Rs./Quintal,2022-08-05
Gujarat,Junagarh,Mangrol APMC,Cereals,Wheat,Rajasthan Tukdi,FAQ,"2,450.00","2,500.00","2,480.00",Rs./Quintal,2022-08-05
Gujarat,Junagarh,Visavadar APMC,Cereals,Wheat,Lokwan Gujrat,FAQ,"1,875.00","2,475.00","2,175.00",Rs./Quintal,2022-08-05
Gujarat,Kheda,Kapadvanj APMC,Cereals,Wheat,Other,FAQ,"2,000.00","2,300.00","2,150.00",Rs./Quintal,2022-08-05
Gujarat,Mehsana,Kadi APMC,Cereals,Wheat,Deshi,FAQ,"2,125.00","2,660.00","2,500.00",Rs./Quintal,2022-08-05
Gujarat,Mehsana,Mehsana APMC,Cereals,Wheat,Local,FAQ,"2,300.00","2,450.00","2,350.00",Rs./Quintal,2022-08-05
Gujarat,Mehsana,Mehsana(Jornang) APMC,Cereals,Wheat,Other,FAQ,"2,135.00","2,770.00","2,500.00",Rs./Quintal,2022-08-05
Gujarat,Mehsana,Vijapur APMC,Cereals,Wheat,Other,FAQ,"2,270.00","2,545.00","2,400.00",Rs./Quintal,2022-08-05
Gujarat,Mehsana,Visnagar APMC,Cereals,Wheat,Other,FAQ,"2,225.00","2,500.00","2,362.00",Rs./Quintal,2022-08-05
Gujarat,Morbi,APMC HALVAD,Cereals,Wheat,Other,FAQ,"2,150.00","2,485.00","2,400.00",Rs./Quintal,2022-08-05
Gujarat,Morbi,Morbi APMC,Cereals,Wheat,Local,FAQ,"2,040.00","2,510.00","2,275.00",Rs./Quintal,2022-08-05
Gujarat,Morbi,Vankaner APMC,Cereals,Wheat,Other,FAQ,"2,220.00","2,405.00","2,330.00",Rs./Quintal,2022-08-05
Gujarat,Panchmahals,Morva Hafad APMC,Cereals,Wheat,Deshi,FAQ,"2,000.00","2,200.00","2,100.00",Rs./Quintal,2022-08-05
Gujarat,Patan,Patan APMC,Cereals,Wheat,Other,FAQ,"2,200.00","2,445.00","2,325.00",Rs./Quintal,2022-08-05
Gujarat,Patan,Sami APMC,Cereals,Wheat,Other,FAQ,"2,000.00","2,100.00","2,050.00",Rs./Quintal,2022-08-05
Gujarat,Patan,Siddhpur APMC,Cereals,Wheat,Hybrid,FAQ,"2,340.00","2,460.00","2,400.00",Rs./Quintal,2022-08-05
Gujarat,Porbandar,Porbandar APMC,Cereals,Wheat,Lokwan,FAQ,"2,000.00","2,000.00","2,000.00",Rs./Quintal,2022-08-05
Gujarat,Porbandar,Porbandar APMC,Cereals,Wheat,Other,FAQ,"2,170.00","2,455.00","2,310.00",Rs./Quintal,2022-08-05
Gujarat,Rajkot,Dhoraji APMC,Cereals,Wheat,Lokwan,FAQ,"2,320.00","2,355.00","2,350.00",Rs./Quintal,2022-08-05
Gujarat,Rajkot,Jasdan APMC,Cereals,Wheat,2189 No. 1,FAQ,"1,850.00","2,305.00","2,150.00",Rs./Quintal,2022-08-05
Gujarat,Rajkot,Jasdan APMC,Cereals,Wheat,2189 No. 2,FAQ,"1,875.00","2,600.00","2,250.00",Rs./Quintal,2022-08-05
Gujarat,Rajkot,Jetpur(Dist.Rajkot) APMC,Cereals,Wheat,Lokwan,FAQ,"2,200.00","2,450.00","2,400.00",Rs./Quintal,2022-08-05
Gujarat,Rajkot,Jetpur(Dist.Rajkot) APMC,Cereals,Wheat,Other,FAQ,"2,250.00","2,485.00","2,475.00",Rs./Quintal,2022-08-05
Gujarat,Rajkot,Rajkot APMC,Cereals,Wheat,Lokwan,FAQ,"2,155.00","2,410.00","2,350.00",Rs./Quintal,2022-08-05
Gujarat,Rajkot,Rajkot APMC,Cereals,Wheat,Sharbati,FAQ,"2,225.00","2,625.00","2,410.00",Rs./Quintal,2022-08-05
Gujarat,Sabarkantha,Bhiloda APMC,Cereals,Wheat,Other,FAQ,"2,300.00","2,500.00","2,400.00",Rs./Quintal,2022-08-05
Gujarat,Sabarkantha,Himatnagar APMC,Cereals,Wheat,Sonalika,FAQ,"2,100.00","2,450.00","2,275.00",Rs./Quintal,2022-08-05
Gujarat,Sabarkantha,Modasa APMC,Cereals,Wheat,Lokwan Gujrat,FAQ,"2,200.00","2,330.00","2,265.00",Rs./Quintal,2022-08-05
Gujarat,Sabarkantha,Modasa(Tintoi) APMC,Cereals,Wheat,Lokwan,FAQ,"2,100.00","2,225.00","2,160.00",Rs./Quintal,2022-08-05
Gujarat,Sabarkantha,Talod APMC,Cereals,Wheat,Other,FAQ,"2,250.00","2,450.00","2,350.00",Rs./Quintal,2022-08-05
Gujarat,Surendranagar,Chotila APMC,Cereals,Wheat,Local,FAQ,"2,000.00","2,550.00","2,275.00",Rs./Quintal,2022-08-05
Gujarat,Amreli,APMC Bagasara,Cereals,Wheat,Lokwan Gujrat,FAQ,"2,090.00","2,355.00","2,222.00",Rs./Quintal,2022-08-06
Gujarat,Amreli,Rajula APMC,Cereals,Wheat,PISSI,FAQ,"3,050.00","3,050.00","3,050.00",Rs./Quintal,2022-08-06
Gujarat,Amreli,Savarkundla APMC,Cereals,Wheat,Bansi,FAQ,"2,300.00","2,900.00","2,600.00",Rs./Quintal,2022-08-06
Gujarat,Amreli,Savarkundla APMC,Cereals,Wheat,Lokwan,FAQ,"2,250.00","2,500.00","2,375.00",Rs./Quintal,2022-08-06
Gujarat,Amreli,The Agricultural Produce Market Committee-Amreli,Cereals,Wheat,Lokwan,FAQ,"2,130.00","2,510.00","2,460.00",Rs./Quintal,2022-08-06
Gujarat,Amreli,The Agricultural Produce Market Committee-Amreli,Cereals,Wheat,Rajasthan Tukdi,FAQ,"2,150.00","2,680.00","2,380.00",Rs./Quintal,2022-08-06
Gujarat,Banaskanth,Deesa(Bhildi) APMC,Cereals,Wheat,Other,FAQ,"2,200.00","2,200.00","2,200.00",Rs./Quintal,2022-08-06
Gujarat,Banaskanth,Dhanera APMC,Cereals,Wheat,Other,FAQ,"2,175.00","2,280.00","2,215.00",Rs./Quintal,2022-08-06
Gujarat,Banaskanth,Palanpur APMC,Cereals,Wheat,Other,FAQ,"2,250.00","2,455.00","2,352.00",Rs./Quintal,2022-08-06
Gujarat,Banaskanth,Thara APMC,Cereals,Wheat,Other,FAQ,"2,235.00","2,525.00","2,380.00",Rs./Quintal,2022-08-06
Gujarat,Banaskanth,Thara(Shihori) APMC,Cereals,Wheat,Other,FAQ,"2,080.00","2,275.00","2,177.50",Rs./Quintal,2022-08-06
Gujarat,Bharuch,Jambusar APMC,Cereals,Wheat,Other,FAQ,"1,700.00","2,200.00","1,900.00",Rs./Quintal,2022-08-06
Gujarat,Bhavnagar,Bhavnagar APMC,Cereals,Wheat,Local,FAQ,"2,200.00","2,725.00","2,525.00",Rs./Quintal,2022-08-06
Gujarat,Bhavnagar,Mahuva(Station Road) APMC,Cereals,Wheat,Kalyan,FAQ,"2,315.00","2,810.00","2,565.00",Rs./Quintal,2022-08-06
Gujarat,Dahod,Dahod APMC,Cereals,Wheat,147 Average,FAQ,"2,450.00","2,550.00","2,550.00",Rs./Quintal,2022-08-06
Gujarat,Dahod,Dahod APMC,Cereals,Wheat,Lokwan,FAQ,"2,450.00","2,550.00","2,550.00",Rs./Quintal,2022-08-06
Gujarat,Dahod,Limkheda APMC,Cereals,Wheat,Other,FAQ,"2,250.00","2,450.00","2,340.00",Rs./Quintal,2022-08-06
Gujarat,Gandhinagar,Dehgam APMC,Cereals,Wheat,Other,FAQ,"2,250.00","2,425.00","2,337.00",Rs./Quintal,2022-08-06
Gujarat,Gandhinagar,Dehgam(Rekhiyal) APMC,Cereals,Wheat,Other,FAQ,"2,100.00","2,300.00","2,200.00",Rs./Quintal,2022-08-06
Gujarat,Gandhinagar,Kalol APMC,Cereals,Wheat,Other,FAQ,"2,375.00","2,405.00","2,390.00",Rs./Quintal,2022-08-06
Gujarat,Gandhinagar,Mansa APMC,Cereals,Wheat,Medium,FAQ,"2,250.00","2,575.00","2,445.00",Rs./Quintal,2022-08-06
Gujarat,Gir Somnath,Kodinar APMC,Cereals,Wheat,Medium Fine,FAQ,"2,000.00","2,680.00","2,375.00",Rs./Quintal,2022-08-06
Gujarat,Jamnagar,Dhrol APMC,Cereals,Wheat,Other,FAQ,"2,270.00","2,815.00","2,295.00",Rs./Quintal,2022-08-06
Gujarat,Junagarh,Bhesan APMC,Cereals,Wheat,Other,FAQ,"1,900.00","2,400.00","2,100.00",Rs./Quintal,2022-08-06
Gujarat,Junagarh,Junagadh APMC,Cereals,Wheat,Lokwan,FAQ,"2,000.00","2,490.00","2,300.00",Rs./Quintal,2022-08-06
Gujarat,Junagarh,Visavadar APMC,Cereals,Wheat,Lokwan Gujrat,FAQ,"1,790.00","2,425.00","2,110.00",Rs./Quintal,2022-08-06
Gujarat,Kheda,Kapadvanj APMC,Cereals,Wheat,Other,FAQ,"2,000.00","2,300.00","2,150.00",Rs./Quintal,2022-08-06
Gujarat,Mehsana,Becharaji APMC,Cereals,Wheat,Other,FAQ,"2,250.00","2,340.00","2,295.00",Rs./Quintal,2022-08-06
Gujarat,Mehsana,Kadi APMC,Cereals,Wheat,Deshi,FAQ,"2,000.00","2,705.00","2,500.00",Rs./Quintal,2022-08-06
Gujarat,Mehsana,Mehsana APMC,Cereals,Wheat,Local,FAQ,"2,310.00","2,465.00","2,400.00",Rs./Quintal,2022-08-06
Gujarat,Mehsana,Mehsana(Jornang) APMC,Cereals,Wheat,Other,FAQ,"2,430.00","2,475.00","2,450.00",Rs./Quintal,2022-08-06
Gujarat,Mehsana,Vijapur APMC,Cereals,Wheat,Other,FAQ,"2,300.00","2,530.00","2,425.00",Rs./Quintal,2022-08-06
Gujarat,Mehsana,Visnagar APMC,Cereals,Wheat,Other,FAQ,"2,275.00","2,575.00","2,425.00",Rs./Quintal,2022-08-06
Gujarat,Morbi,Morbi APMC,Cereals,Wheat,Local,FAQ,"2,200.00","2,470.00","2,335.00",Rs./Quintal,2022-08-06
Gujarat,Morbi,Vankaner APMC,Cereals,Wheat,Other,FAQ,"2,250.00","2,455.00","2,350.00",Rs./Quintal,2022-08-06
Gujarat,Panchmahals,Morva Hafad APMC,Cereals,Wheat,Deshi,FAQ,"2,000.00","2,200.00","2,100.00",Rs./Quintal,2022-08-06
Gujarat,Patan,Patan APMC,Cereals,Wheat,Other,FAQ,"2,275.00","2,440.00","2,360.00",Rs./Quintal,2022-08-06
Gujarat,Patan,Siddhpur APMC,Cereals,Wheat,Hybrid,FAQ,"2,300.00","2,650.00","2,475.00",Rs./Quintal,2022-08-06
Gujarat,Porbandar,Porbandar APMC,Cereals,Wheat,Other,FAQ,"2,265.00","2,360.00","2,310.00",Rs./Quintal,2022-08-06
Gujarat,Rajkot,Dhoraji APMC,Cereals,Wheat,Lokwan,FAQ,"2,135.00","2,365.00","2,265.00",Rs./Quintal,2022-08-06
Gujarat,Rajkot,Jasdan APMC,Cereals,Wheat,2189 No. 1,FAQ,"1,900.00","2,300.00","2,175.00",Rs./Quintal,2022-08-06
Gujarat,Rajkot,Jasdan APMC,Cereals,Wheat,2189 No. 2,FAQ,"2,000.00","2,650.00","2,250.00",Rs./Quintal,2022-08-06
Gujarat,Rajkot,Rajkot APMC,Cereals,Wheat,Lokwan,FAQ,"2,175.00","2,425.00","2,360.00",Rs./Quintal,2022-08-06
Gujarat,Rajkot,Rajkot APMC,Cereals,Wheat,Sharbati,FAQ,"2,210.00","2,675.00","2,425.00",Rs./Quintal,2022-08-06
Gujarat,Sabarkantha,Modasa APMC,Cereals,Wheat,Lokwan Gujrat,FAQ,"2,200.00","2,335.00","2,270.00",Rs./Quintal,2022-08-06
Gujarat,Sabarkantha,Modasa(Tintoi) APMC,Cereals,Wheat,Lokwan,FAQ,"2,100.00","2,215.00","2,165.00",Rs./Quintal,2022-08-06
Gujarat,Sabarkantha,Talod APMC,Cereals,Wheat,Other,FAQ,"2,250.00","2,500.00","2,375.00",Rs./Quintal,2022-08-06
Gujarat,Surendranagar,Chotila APMC,Cereals,Wheat,Local,FAQ,"2,000.00","2,550.00","2,275.00",Rs./Quintal,2022-08-06
Gujarat,Amreli,APMC Bagasara,Cereals,Wheat,Lokwan Gujrat,FAQ,"2,000.00","2,325.00","2,162.00",Rs./Quintal,2022-08-08
Gujarat,Amreli,Rajula APMC,Cereals,Wheat,PISSI,FAQ,"2,085.00","2,700.00","2,293.00",Rs./Quintal,2022-08-08
Gujarat,Amreli,Savarkundla APMC,Cereals,Wheat,Bansi,FAQ,"2,175.00","2,650.00","2,413.00",Rs./Quintal,2022-08-08
Gujarat,Amreli,Savarkundla APMC,Cereals,Wheat,Lokwan,FAQ,"2,125.00","2,550.00","2,338.00",Rs./Quintal,2022-08-08
Gujarat,Amreli,The Agricultural Produce Market Committee-Amreli,Cereals,Wheat,Lokwan,FAQ,"2,250.00","2,505.00","2,470.00",Rs./Quintal,2022-08-08
Gujarat,Amreli,The Agricultural Produce Market Committee-Amreli,Cereals,Wheat,Rajasthan Tukdi,FAQ,"2,225.00","2,670.00","2,370.00",Rs./Quintal,2022-08-08
Gujarat,Banaskanth,Deesa APMC,Cereals,Wheat,Other,FAQ,"2,215.00","2,320.00","2,275.00",Rs./Quintal,2022-08-08
Gujarat,Banaskanth,Thara APMC,Cereals,Wheat,Other,FAQ,"2,200.00","2,550.00","2,375.00",Rs./Quintal,2022-08-08
Gujarat,Bharuch,Jambusar APMC,Cereals,Wheat,Other,FAQ,"1,800.00","2,300.00","2,000.00",Rs./Quintal,2022-08-08
Gujarat,Bhavnagar,Bhavnagar APMC,Cereals,Wheat,Local,FAQ,"2,295.00","2,625.00","2,400.00",Rs./Quintal,2022-08-08
Gujarat,Bhavnagar,Mahuva(Station Road) APMC,Cereals,Wheat,Kalyan,FAQ,"1,955.00","3,010.00","2,485.00",Rs./Quintal,2022-08-08
Gujarat,Dahod,Dahod APMC,Cereals,Wheat,147 Average,FAQ,"2,450.00","2,550.00","2,500.00",Rs./Quintal,2022-08-08
Gujarat,Dahod,Dahod APMC,Cereals,Wheat,Lokwan,FAQ,"2,450.00","2,550.00","2,500.00",Rs./Quintal,2022-08-08
Gujarat,Gandhinagar,Dehgam APMC,Cereals,Wheat,Other,FAQ,"2,350.00","2,380.00","2,365.00",Rs./Quintal,2022-08-08
Gujarat,Gandhinagar,Dehgam(Rekhiyal) APMC,Cereals,Wheat,Other,FAQ,"2,075.00","2,250.00","2,162.00",Rs./Quintal,2022-08-08
Gujarat,Gandhinagar,Kalol APMC,Cereals,Wheat,Other,FAQ,"2,350.00","2,425.00","2,375.00",Rs./Quintal,2022-08-08
Gujarat,Gandhinagar,Mansa APMC,Cereals,Wheat,Medium,FAQ,"2,250.00","2,445.00","2,400.00",Rs./Quintal,2022-08-08
Gujarat,Jamnagar,Dhrol APMC,Cereals,Wheat,Other,FAQ,"2,125.00","2,355.00","2,240.00",Rs./Quintal,2022-08-08
Gujarat,Junagarh,Mangrol APMC,Cereals,Wheat,Lok-1,FAQ,"2,400.00","2,500.00","2,450.00",Rs./Quintal,2022-08-08
Gujarat,Kheda,Kapadvanj APMC,Cereals,Wheat,Other,FAQ,"2,000.00","2,300.00","2,150.00",Rs./Quintal,2022-08-08
Gujarat,Mehsana,Kadi APMC,Cereals,Wheat,Deshi,FAQ,"2,200.00","2,590.00","2,400.00",Rs./Quintal,2022-08-08
Gujarat,Mehsana,Mehsana APMC,Cereals,Wheat,Local,FAQ,"2,275.00","2,440.00","2,375.00",Rs./Quintal,2022-08-08
Gujarat,Mehsana,Mehsana(Jornang) APMC,Cereals,Wheat,Other,FAQ,"2,175.00","2,575.00","2,500.00",Rs./Quintal,2022-08-08
Gujarat,Mehsana,Visnagar APMC,Cereals,Wheat,Other,FAQ,"2,250.00","2,500.00","2,375.00",Rs./Quintal,2022-08-08
